Source;Target;Weight
minecraft:spruce_planks;r_1721;-1
r_1721;minecraft:spruce_button;1
minecraft:birch_planks;r_1722;-1
r_1722;minecraft:birch_button;1
minecraft:jungle_planks;r_1723;-1
r_1723;minecraft:jungle_button;1
minecraft:acacia_planks;r_1724;-1
r_1724;minecraft:acacia_button;1
minecraft:dark_oak_planks;r_1725;-1
r_1725;minecraft:dark_oak_button;1
minecraft:crimson_planks;r_1726;-1
r_1726;minecraft:crimson_button;1
minecraft:warped_planks;r_1727;-1
r_1727;minecraft:warped_button;1
minecraft:stone;r_1728;-1
r_1728;minecraft:stone_button;1
minecraft:polished_blackstone;r_1729;-1
r_1729;minecraft:polished_blackstone_button;1
minecraft:stone;r_1730;-2
r_1730;minecraft:stone_pressure_plate;1
minecraft:oak_planks;r_1731;-2
r_1731;minecraft:wooden_pressure_plate;1
minecraft:spruce_planks;r_1732;-2
r_1732;minecraft:spruce_pressure_plate;1
minecraft:birch_planks;r_1733;-2
r_1733;minecraft:birch_pressure_plate;1
minecraft:jungle_planks;r_1734;-2
r_1734;minecraft:jungle_pressure_plate;1
minecraft:acacia_planks;r_1735;-2
r_1735;minecraft:acacia_pressure_plate;1
minecraft:dark_oak_planks;r_1736;-2
r_1736;minecraft:dark_oak_pressure_plate;1
minecraft:crimson_planks;r_1737;-2
r_1737;minecraft:crimson_pressure_plate;1
minecraft:warped_planks;r_1738;-2
r_1738;minecraft:warped_pressure_plate;1
minecraft:polished_blackstone;r_1739;-2
r_1739;minecraft:polished_blackstone_pressure_plate;1
minecraft:iron_ingot;r_1740;-2
r_1740;minecraft:heavy_weighted_pressure_plate;1
minecraft:gold_ingot;r_1741;-2
r_1741;minecraft:light_weighted_pressure_plate;1
minecraft:crimson_planks;r_1742;-6
r_1742;minecraft:crimson_trapdoor;2
minecraft:warped_planks;r_1743;-6
r_1743;minecraft:warped_trapdoor;2
minecraft:oak_planks;r_1744;-6
r_1744;minecraft:oak_trapdoor;2
minecraft:spruce_planks;r_1745;-6
r_1745;minecraft:spruce_trapdoor;2
minecraft:birch_planks;r_1746;-6
r_1746;minecraft:birch_trapdoor;2
minecraft:jungle_planks;r_1747;-6
r_1747;minecraft:jungle_trapdoor;2
minecraft:acacia_planks;r_1748;-6
r_1748;minecraft:acacia_trapdoor;2
minecraft:dark_oak_planks;r_1749;-6
r_1749;minecraft:dark_oak_trapdoor;2
minecraft:iron_ingot;r_1750;-4
r_1750;minecraft:iron_trapdoor;1
minecraft:stone;r_1751;-3
minecraft:redstone_torch;r_1751;-2
minecraft:redstone;r_1751;-1
r_1751;minecraft:repeater;1
minecraft:oak_planks;r_1752;-2
minecraft:stick;r_1752;-4
r_1752;minecraft:fence_gate;1
minecraft:spruce_planks;r_1753;-2
minecraft:stick;r_1753;-4
r_1753;minecraft:spruce_fence_gate;1
minecraft:birch_planks;r_1754;-2
minecraft:stick;r_1754;-4
r_1754;minecraft:birch_fence_gate;1
minecraft:jungle_planks;r_1755;-2
minecraft:stick;r_1755;-4
r_1755;minecraft:jungle_fence_gate;1
minecraft:acacia_planks;r_1756;-2
minecraft:stick;r_1756;-4
r_1756;minecraft:acacia_fence_gate;1
minecraft:dark_oak_planks;r_1757;-2
minecraft:stick;r_1757;-4
r_1757;minecraft:dark_oak_fence_gate;1
minecraft:crimson_planks;r_1758;-2
minecraft:stick;r_1758;-4
r_1758;minecraft:crimson_fence_gate;1
minecraft:warped_planks;r_1759;-2
minecraft:stick;r_1759;-4
r_1759;minecraft:warped_fence_gate;1
r_1760;minecraft:redstone_block;1
minecraft:cobblestone;r_1761;-7
minecraft:bow;r_1761;-1
minecraft:redstone;r_1761;-1
r_1761;minecraft:dispenser;1
minecraft:stick;r_1762;-1
minecraft:redstone;r_1762;-1
r_1762;minecraft:redstone_torch;1
minecraft:copper_ingot;r_1763;-3
r_1763;minecraft:lightning_rod;1
minecraft:sand;r_1764;-4
minecraft:gunpowder;r_1764;-5
r_1764;minecraft:tnt;1
minecraft:red_sand;r_1765;-4
minecraft:gunpowder;r_1765;-5
r_1765;minecraft:tnt;1
minecraft:glowstone;r_1766;-1
minecraft:redstone;r_1766;-4
r_1766;minecraft:redstone_lamp;1
minecraft:oak_planks;r_1767;-8
minecraft:redstone;r_1767;-1
r_1767;minecraft:note_block;1
minecraft:spruce_planks;r_1768;-8
minecraft:redstone;r_1768;-1
r_1768;minecraft:note_block;1
minecraft:birch_planks;r_1769;-8
minecraft:redstone;r_1769;-1
r_1769;minecraft:note_block;1
minecraft:jungle_planks;r_1770;-8
minecraft:redstone;r_1770;-1
r_1770;minecraft:note_block;1
minecraft:acacia_planks;r_1771;-8
minecraft:redstone;r_1771;-1
r_1771;minecraft:note_block;1
minecraft:dark_oak_planks;r_1772;-8
minecraft:redstone;r_1772;-1
r_1772;minecraft:note_block;1
minecraft:crimson_planks;r_1773;-8
minecraft:redstone;r_1773;-1
r_1773;minecraft:note_block;1
minecraft:warped_planks;r_1774;-8
minecraft:redstone;r_1774;-1
r_1774;minecraft:note_block;1
minecraft:carrot;r_1775;-1
minecraft:fishing_rod;r_1775;-1
r_1775;minecraft:carrot_on_a_stick;1
minecraft:tnt;r_1776;-1
minecraft:minecart;r_1776;-1
r_1776;minecraft:tnt_minecart;1
minecraft:redstone_torch;r_1777;-1
minecraft:iron_ingot;r_1777;-6
minecraft:stick;r_1777;-2
r_1777;minecraft:activator_rail;6
minecraft:hopper;r_1778;-1
minecraft:minecart;r_1778;-1
r_1778;minecraft:hopper_minecart;1
minecraft:oak_planks;r_1779;-5
minecraft:wooden_shovel;r_1779;-1
r_1779;minecraft:oak_boat;1
minecraft:spruce_planks;r_1780;-5
minecraft:wooden_shovel;r_1780;-1
r_1780;minecraft:spruce_boat;1
minecraft:birch_planks;r_1781;-5
minecraft:wooden_shovel;r_1781;-1
r_1781;minecraft:birch_boat;1
minecraft:jungle_planks;r_1782;-5
minecraft:wooden_shovel;r_1782;-1
r_1782;minecraft:jungle_boat;1
minecraft:acacia_planks;r_1783;-5
minecraft:wooden_shovel;r_1783;-1
r_1783;minecraft:acacia_boat;1
minecraft:dark_oak_planks;r_1784;-5
minecraft:wooden_shovel;r_1784;-1
r_1784;minecraft:dark_oak_boat;1
minecraft:iron_ingot;r_1785;-6
minecraft:stick;r_1785;-1
r_1785;minecraft:rail;16
minecraft:chest;r_1786;-1
minecraft:minecart;r_1786;-1
r_1786;minecraft:chest_minecart;1
minecraft:gold_ingot;r_1787;-6
minecraft:stick;r_1787;-1
minecraft:redstone;r_1787;-1
r_1787;minecraft:golden_rail;6
minecraft:stone_pressure_plate;r_1788;-1
minecraft:iron_ingot;r_1788;-6
minecraft:redstone;r_1788;-1
r_1788;minecraft:ice;6
minecraft:furnace;r_1789;-1
minecraft:minecart;r_1789;-1
r_1789;minecraft:furnace_minecart;1
minecraft:warped_fungus;r_1790;-1
minecraft:fishing_rod;r_1790;-1
r_1790;minecraft:warped_fungus_on_a_stick;1
minecraft:iron_ingot;r_1791;-5
r_1791;minecraft:minecart;1
minecraft:carrot;r_1792;-1
minecraft:gold_nugget;r_1792;-8
r_1792;minecraft:golden_carrot;1
minecraft:wheat;r_1793;-3
minecraft:milk_bucket;r_1793;-3
minecraft:egg;r_1793;-1
minecraft:sugar;r_1793;-2
r_1793;minecraft:cake;1
minecraft:beetroot;r_1794;-6
minecraft:bowl;r_1794;-1
r_1794;minecraft:beetroot_soup;1
minecraft:dried_kelp_block;r_1795;-1
r_1795;minecraft:dried_kelp;9
minecraft:honey_block;r_1796;-1
minecraft:glass_bottle;r_1796;-4
r_1796;minecraft:honey_bottle;4
minecraft:brown_mushroom;r_1797;-1
minecraft:carrot;r_1797;-1
minecraft:baked_potato;r_1797;-1
minecraft:cooked_rabbit;r_1797;-1
minecraft:bowl;r_1797;-1
r_1797;minecraft:rabbit_stew;1
minecraft:red_mushroom;r_1798;-1
minecraft:carrot;r_1798;-1
minecraft:baked_potato;r_1798;-1
minecraft:cooked_rabbit;r_1798;-1
minecraft:bowl;r_1798;-1
r_1798;minecraft:rabbit_stew;1
minecraft:wheat;r_1799;-3
r_1799;minecraft:bread;1
minecraft:brown_mushroom;r_1800;-1
minecraft:bowl;r_1800;-1
r_1800;minecraft:mushroom_stew;1
minecraft:red_mushroom;r_1801;-1
minecraft:bowl;r_1801;-1
r_1801;minecraft:mushroom_stew;1
minecraft:wheat;r_1802;-2
minecraft:cocoa_beans;r_1802;-1
r_1802;minecraft:cookie;8
minecraft:yellow_flower;r_1803;-1
minecraft:brown_mushroom;r_1803;-1
minecraft:bowl;r_1803;-1
r_1803;minecraft:suspicious_stew;1
minecraft:poppy;r_1804;-1
minecraft:brown_mushroom;r_1804;-1
minecraft:bowl;r_1804;-1
r_1804;minecraft:suspicious_stew;1
minecraft:blue_orchid;r_1805;-1
minecraft:brown_mushroom;r_1805;-1
minecraft:bowl;r_1805;-1
r_1805;minecraft:suspicious_stew;1
minecraft:allium;r_1806;-1
minecraft:brown_mushroom;r_1806;-1
minecraft:bowl;r_1806;-1
r_1806;minecraft:suspicious_stew;1
minecraft:azure_bluet;r_1807;-1
minecraft:brown_mushroom;r_1807;-1
minecraft:bowl;r_1807;-1
r_1807;minecraft:suspicious_stew;1
minecraft:red_tulip;r_1808;-1
minecraft:brown_mushroom;r_1808;-1
minecraft:bowl;r_1808;-1
r_1808;minecraft:suspicious_stew;1
minecraft:orange_tulip;r_1809;-1
minecraft:brown_mushroom;r_1809;-1
minecraft:bowl;r_1809;-1
r_1809;minecraft:suspicious_stew;1
minecraft:white_tulip;r_1810;-1
minecraft:brown_mushroom;r_1810;-1
minecraft:bowl;r_1810;-1
r_1810;minecraft:suspicious_stew;1
minecraft:pink_tulip;r_1811;-1
minecraft:brown_mushroom;r_1811;-1
minecraft:bowl;r_1811;-1
r_1811;minecraft:suspicious_stew;1
minecraft:oxeye_daisy;r_1812;-1
minecraft:brown_mushroom;r_1812;-1
minecraft:bowl;r_1812;-1
r_1812;minecraft:suspicious_stew;1
minecraft:cornflower;r_1813;-1
minecraft:brown_mushroom;r_1813;-1
minecraft:bowl;r_1813;-1
r_1813;minecraft:suspicious_stew;1
minecraft:lily_of_the_valley;r_1814;-1
minecraft:brown_mushroom;r_1814;-1
minecraft:bowl;r_1814;-1
r_1814;minecraft:suspicious_stew;1
minecraft:brown_mushroom;r_1815;-1
minecraft:wither_rose;r_1815;-1
minecraft:bowl;r_1815;-1
r_1815;minecraft:suspicious_stew;1
minecraft:yellow_flower;r_1816;-1
minecraft:red_mushroom;r_1816;-1
minecraft:bowl;r_1816;-1
r_1816;minecraft:suspicious_stew;1
minecraft:poppy;r_1817;-1
minecraft:red_mushroom;r_1817;-1
minecraft:bowl;r_1817;-1
r_1817;minecraft:suspicious_stew;1
minecraft:blue_orchid;r_1818;-1
minecraft:red_mushroom;r_1818;-1
minecraft:bowl;r_1818;-1
r_1818;minecraft:suspicious_stew;1
minecraft:allium;r_1819;-1
minecraft:red_mushroom;r_1819;-1
minecraft:bowl;r_1819;-1
r_1819;minecraft:suspicious_stew;1
minecraft:azure_bluet;r_1820;-1
minecraft:red_mushroom;r_1820;-1
minecraft:bowl;r_1820;-1
r_1820;minecraft:suspicious_stew;1
minecraft:red_tulip;r_1821;-1
minecraft:red_mushroom;r_1821;-1
minecraft:bowl;r_1821;-1
r_1821;minecraft:suspicious_stew;1
minecraft:orange_tulip;r_1822;-1
minecraft:red_mushroom;r_1822;-1
minecraft:bowl;r_1822;-1
r_1822;minecraft:suspicious_stew;1
minecraft:white_tulip;r_1823;-1
minecraft:red_mushroom;r_1823;-1
minecraft:bowl;r_1823;-1
r_1823;minecraft:suspicious_stew;1
minecraft:pink_tulip;r_1824;-1
minecraft:red_mushroom;r_1824;-1
minecraft:bowl;r_1824;-1
r_1824;minecraft:suspicious_stew;1
minecraft:oxeye_daisy;r_1825;-1
minecraft:red_mushroom;r_1825;-1
minecraft:bowl;r_1825;-1
r_1825;minecraft:suspicious_stew;1
minecraft:cornflower;r_1826;-1
minecraft:red_mushroom;r_1826;-1
minecraft:bowl;r_1826;-1
r_1826;minecraft:suspicious_stew;1
minecraft:lily_of_the_valley;r_1827;-1
minecraft:red_mushroom;r_1827;-1
minecraft:bowl;r_1827;-1
r_1827;minecraft:suspicious_stew;1
minecraft:red_mushroom;r_1828;-1
minecraft:wither_rose;r_1828;-1
minecraft:bowl;r_1828;-1
r_1828;minecraft:suspicious_stew;1
minecraft:apple;r_1829;-1
minecraft:gold_ingot;r_1829;-8
r_1829;minecraft:golden_apple;1
minecraft:pumpkin;r_1830;-1
minecraft:egg;r_1830;-1
minecraft:sugar;r_1830;-1
r_1830;minecraft:pumpkin_pie;1
minecraft:iron_ingot;r_1831;-1
minecraft:flint;r_1831;-1
r_1831;minecraft:flint_and_steel;1
minecraft:diamond;r_1832;-2
minecraft:stick;r_1832;-2
r_1832;minecraft:diamond_hoe;1
minecraft:iron_ingot;r_1833;-2
minecraft:stick;r_1833;-2
r_1833;minecraft:iron_hoe;1
minecraft:gold_ingot;r_1834;-2
minecraft:stick;r_1834;-2
r_1834;minecraft:golden_hoe;1
minecraft:oak_planks;r_1835;-2
minecraft:stick;r_1835;-2
r_1835;minecraft:wooden_hoe;1
minecraft:spruce_planks;r_1836;-2
minecraft:stick;r_1836;-2
r_1836;minecraft:wooden_hoe;1
minecraft:birch_planks;r_1837;-2
minecraft:stick;r_1837;-2
r_1837;minecraft:wooden_hoe;1
minecraft:jungle_planks;r_1838;-2
minecraft:stick;r_1838;-2
r_1838;minecraft:wooden_hoe;1
minecraft:acacia_planks;r_1839;-2
minecraft:stick;r_1839;-2
r_1839;minecraft:wooden_hoe;1
minecraft:dark_oak_planks;r_1840;-2
minecraft:stick;r_1840;-2
r_1840;minecraft:wooden_hoe;1
minecraft:crimson_planks;r_1841;-2
minecraft:stick;r_1841;-2
r_1841;minecraft:wooden_hoe;1
minecraft:warped_planks;r_1842;-2
minecraft:stick;r_1842;-2
r_1842;minecraft:wooden_hoe;1
minecraft:cobblestone;r_1843;-2
minecraft:stick;r_1843;-2
r_1843;minecraft:stone_hoe;1
minecraft:blackstone;r_1844;-2
minecraft:stick;r_1844;-2
r_1844;minecraft:stone_hoe;1
minecraft:cobbled_deepslate;r_1845;-2
minecraft:stick;r_1845;-2
r_1845;minecraft:stone_hoe;1
minecraft:diamond;r_1846;-3
minecraft:stick;r_1846;-2
r_1846;minecraft:diamond_axe;1
minecraft:iron_ingot;r_1847;-3
minecraft:stick;r_1847;-2
r_1847;minecraft:iron_axe;1
minecraft:gold_ingot;r_1848;-3
minecraft:stick;r_1848;-2
r_1848;minecraft:golden_axe;1
minecraft:cobblestone;r_1849;-3
minecraft:stick;r_1849;-2
r_1849;minecraft:stone_axe;1
minecraft:blackstone;r_1850;-3
minecraft:stick;r_1850;-2
r_1850;minecraft:stone_axe;1
minecraft:cobbled_deepslate;r_1851;-3
minecraft:stick;r_1851;-2
r_1851;minecraft:stone_axe;1
minecraft:diamond;r_1852;-1
minecraft:stick;r_1852;-2
r_1852;minecraft:diamond_shovel;1
minecraft:iron_ingot;r_1853;-1
minecraft:stick;r_1853;-2
r_1853;minecraft:iron_shovel;1
minecraft:gold_ingot;r_1854;-1
minecraft:stick;r_1854;-2
r_1854;minecraft:golden_shovel;1
minecraft:oak_planks;r_1855;-1
minecraft:stick;r_1855;-2
r_1855;minecraft:wooden_shovel;1
minecraft:spruce_planks;r_1856;-1
minecraft:stick;r_1856;-2
r_1856;minecraft:wooden_shovel;1
minecraft:birch_planks;r_1857;-1
minecraft:stick;r_1857;-2
r_1857;minecraft:wooden_shovel;1
minecraft:jungle_planks;r_1858;-1
minecraft:stick;r_1858;-2
r_1858;minecraft:wooden_shovel;1
minecraft:acacia_planks;r_1859;-1
minecraft:stick;r_1859;-2
r_1859;minecraft:wooden_shovel;1
minecraft:dark_oak_planks;r_1860;-1
minecraft:stick;r_1860;-2
r_1860;minecraft:wooden_shovel;1
minecraft:crimson_planks;r_1861;-1
minecraft:stick;r_1861;-2
r_1861;minecraft:wooden_shovel;1
minecraft:warped_planks;r_1862;-1
minecraft:stick;r_1862;-2
r_1862;minecraft:wooden_shovel;1
minecraft:cobblestone;r_1863;-1
minecraft:stick;r_1863;-2
r_1863;minecraft:stone_shovel;1
minecraft:blackstone;r_1864;-1
minecraft:stick;r_1864;-2
r_1864;minecraft:stone_shovel;1
minecraft:cobbled_deepslate;r_1865;-1
minecraft:stick;r_1865;-2
r_1865;minecraft:stone_shovel;1
minecraft:gold_ingot;r_1866;-4
minecraft:redstone;r_1866;-1
r_1866;minecraft:clock;1
minecraft:string;r_1867;-4
minecraft:slime_ball;r_1867;-1
r_1867;minecraft:lead;2
minecraft:stick;r_1868;-3
minecraft:string;r_1868;-2
r_1868;minecraft:fishing_rod;1
minecraft:iron_ingot;r_1869;-4
minecraft:redstone;r_1869;-1
r_1869;minecraft:compass;1
minecraft:iron_ingot;r_1870;-2
r_1870;minecraft:shears;1
minecraft:diamond;r_1871;-3
minecraft:stick;r_1871;-2
r_1871;minecraft:diamond_pickaxe;1
minecraft:iron_ingot;r_1872;-3
minecraft:stick;r_1872;-2
r_1872;minecraft:iron_pickaxe;1
minecraft:gold_ingot;r_1873;-3
minecraft:stick;r_1873;-2
r_1873;minecraft:golden_pickaxe;1
minecraft:oak_planks;r_1874;-3
minecraft:stick;r_1874;-2
r_1874;minecraft:wooden_pickaxe;1
minecraft:spruce_planks;r_1875;-3
minecraft:stick;r_1875;-2
r_1875;minecraft:wooden_pickaxe;1
minecraft:birch_planks;r_1876;-3
minecraft:stick;r_1876;-2
r_1876;minecraft:wooden_pickaxe;1
minecraft:jungle_planks;r_1877;-3
minecraft:stick;r_1877;-2
r_1877;minecraft:wooden_pickaxe;1
minecraft:acacia_planks;r_1878;-3
minecraft:stick;r_1878;-2
r_1878;minecraft:wooden_pickaxe;1
minecraft:dark_oak_planks;r_1879;-3
minecraft:stick;r_1879;-2
r_1879;minecraft:wooden_pickaxe;1
minecraft:crimson_planks;r_1880;-3
minecraft:stick;r_1880;-2
r_1880;minecraft:wooden_pickaxe;1
minecraft:warped_planks;r_1881;-3
minecraft:stick;r_1881;-2
r_1881;minecraft:wooden_pickaxe;1
minecraft:cobblestone;r_1882;-3
minecraft:stick;r_1882;-2
r_1882;minecraft:stone_pickaxe;1
minecraft:blackstone;r_1883;-3
minecraft:stick;r_1883;-2
r_1883;minecraft:stone_pickaxe;1
minecraft:cobbled_deepslate;r_1884;-3
minecraft:stick;r_1884;-2
r_1884;minecraft:stone_pickaxe;1
minecraft:copper_ingot;r_1885;-2
minecraft:amethyst_shard;r_1885;-1
r_1885;minecraft:spyglass;1
minecraft:stick;r_1886;-1
minecraft:feather;r_1886;-1
minecraft:flint;r_1886;-1
r_1886;minecraft:arrow;4
minecraft:arrow;r_1887;-8
minecraft:night_vision_lingering_potion;r_1887;-1
r_1887;minecraft:night_vision_arrow;8
minecraft:arrow;r_1888;-8
minecraft:invisibility_lingering_potion;r_1888;-1
r_1888;minecraft:invisibility_arrow;8
minecraft:arrow;r_1889;-8
minecraft:leaping_lingering_potion;r_1889;-1
r_1889;minecraft:leaping_arrow;8
minecraft:arrow;r_1890;-8
minecraft:fire_resistance_lingering_potion;r_1890;-1
r_1890;minecraft:fire_resistance_arrow;8
minecraft:arrow;r_1891;-8
minecraft:swiftness_lingering_potion;r_1891;-1
r_1891;minecraft:swiftness_arrow;8
minecraft:arrow;r_1892;-8
minecraft:slowness_lingering_potion;r_1892;-1
r_1892;minecraft:slowness_arrow;8
minecraft:arrow;r_1893;-8
minecraft:healing_lingering_potion;r_1893;-1
r_1893;minecraft:healing_arrow;8
minecraft:arrow;r_1894;-8
minecraft:harming_lingering_potion;r_1894;-1
r_1894;minecraft:harming_arrow;8
minecraft:arrow;r_1895;-8
minecraft:poison_lingering_potion;r_1895;-1
r_1895;minecraft:poison_arrow;8
minecraft:arrow;r_1896;-8
minecraft:regeneration_lingering_potion;r_1896;-1
r_1896;minecraft:regeneration_arrow;8
minecraft:arrow;r_1897;-8
minecraft:strength_lingering_potion;r_1897;-1
r_1897;minecraft:strength_arrow;8
minecraft:arrow;r_1898;-8
minecraft:weakness_lingering_potion;r_1898;-1
r_1898;minecraft:weakness_arrow;8
minecraft:arrow;r_1899;-8
minecraft:decay_lingering_potion;r_1899;-1
r_1899;minecraft:decay_arrow;8
minecraft:arrow;r_1900;-8
minecraft:turtle_master_lingering_potion;r_1900;-1
r_1900;minecraft:turtle_master_arrow;8
minecraft:arrow;r_1901;-8
minecraft:slow_falling_lingering_potion;r_1901;-1
r_1901;minecraft:slow_falling_arrow;8
minecraft:leather;r_1902;-4
r_1902;minecraft:leather_boots;1
minecraft:diamond;r_1903;-4
r_1903;minecraft:diamond_boots;1
minecraft:iron_ingot;r_1904;-4
r_1904;minecraft:iron_boots;1
minecraft:gold_ingot;r_1905;-4
r_1905;minecraft:golden_boots;1
minecraft:stick;r_1906;-3
minecraft:string;r_1906;-3
r_1906;minecraft:bow;1
minecraft:diamond;r_1907;-8
r_1907;minecraft:diamond_chestplate;1
minecraft:iron_ingot;r_1908;-8
r_1908;minecraft:iron_chestplate;1
minecraft:gold_ingot;r_1909;-8
r_1909;minecraft:golden_chestplate;1
minecraft:leather;r_1910;-8
r_1910;minecraft:leather_chestplate;1
minecraft:tripwire_hook;r_1911;-1
minecraft:iron_ingot;r_1911;-1
minecraft:stick;r_1911;-3
minecraft:string;r_1911;-2
r_1911;minecraft:crossbow;1
minecraft:diamond;r_1912;-5
r_1912;minecraft:diamond_helmet;1
minecraft:iron_ingot;r_1913;-5
r_1913;minecraft:iron_helmet;1
minecraft:gold_ingot;r_1914;-5
r_1914;minecraft:golden_helmet;1
minecraft:leather;r_1915;-5
r_1915;minecraft:leather_helmet;1
minecraft:scute;r_1916;-5
r_1916;minecraft:turtle_helmet;1
minecraft:diamond;r_1917;-7
r_1917;minecraft:diamond_leggings;1
minecraft:iron_ingot;r_1918;-7
r_1918;minecraft:iron_leggings;1
minecraft:gold_ingot;r_1919;-7
r_1919;minecraft:golden_leggings;1
minecraft:leather;r_1920;-7
r_1920;minecraft:leather_leggings;1
minecraft:oak_planks;r_1921;-6
minecraft:iron_ingot;r_1921;-1
r_1921;minecraft:shield;1
minecraft:spruce_planks;r_1922;-6
minecraft:iron_ingot;r_1922;-1
r_1922;minecraft:shield;1
minecraft:birch_planks;r_1923;-6
minecraft:iron_ingot;r_1923;-1
r_1923;minecraft:shield;1
minecraft:jungle_planks;r_1924;-6
minecraft:iron_ingot;r_1924;-1
r_1924;minecraft:shield;1
minecraft:acacia_planks;r_1925;-6
minecraft:iron_ingot;r_1925;-1
r_1925;minecraft:shield;1
minecraft:dark_oak_planks;r_1926;-6
minecraft:iron_ingot;r_1926;-1
r_1926;minecraft:shield;1
minecraft:crimson_planks;r_1927;-6
minecraft:iron_ingot;r_1927;-1
r_1927;minecraft:shield;1
minecraft:warped_planks;r_1928;-6
minecraft:iron_ingot;r_1928;-1
r_1928;minecraft:shield;1
minecraft:oak_planks;r_1929;-2
minecraft:stick;r_1929;-1
r_1929;minecraft:wooden_sword;1
minecraft:spruce_planks;r_1930;-2
minecraft:stick;r_1930;-1
r_1930;minecraft:wooden_sword;1
minecraft:birch_planks;r_1931;-2
minecraft:stick;r_1931;-1
r_1931;minecraft:wooden_sword;1
minecraft:jungle_planks;r_1932;-2
minecraft:stick;r_1932;-1
r_1932;minecraft:wooden_sword;1
minecraft:acacia_planks;r_1933;-2
minecraft:stick;r_1933;-1
r_1933;minecraft:wooden_sword;1
minecraft:dark_oak_planks;r_1934;-2
minecraft:stick;r_1934;-1
r_1934;minecraft:wooden_sword;1
minecraft:crimson_planks;r_1935;-2
minecraft:stick;r_1935;-1
r_1935;minecraft:wooden_sword;1
minecraft:warped_planks;r_1936;-2
minecraft:stick;r_1936;-1
r_1936;minecraft:wooden_sword;1
minecraft:diamond;r_1937;-2
minecraft:stick;r_1937;-1
r_1937;minecraft:diamond_sword;1
minecraft:iron_ingot;r_1938;-2
minecraft:stick;r_1938;-1
r_1938;minecraft:iron_sword;1
minecraft:gold_ingot;r_1939;-2
minecraft:stick;r_1939;-1
r_1939;minecraft:golden_sword;1
minecraft:cobblestone;r_1940;-2
minecraft:stick;r_1940;-1
r_1940;minecraft:stone_sword;1
minecraft:blackstone;r_1941;-2
minecraft:stick;r_1941;-1
r_1941;minecraft:stone_sword;1
minecraft:cobbled_deepslate;r_1942;-2
minecraft:stick;r_1942;-1
r_1942;minecraft:stone_sword;1
minecraft:glass;r_1943;-3
r_1943;minecraft:glass_bottle;3
minecraft:blaze_rod;r_1944;-1
r_1944;minecraft:blaze_powder;2
minecraft:melon_slice;r_1945;-1
minecraft:gold_nugget;r_1945;-8
r_1945;minecraft:glistering_melon_slice;1
minecraft:slime_ball;r_1946;-1
minecraft:blaze_powder;r_1946;-1
r_1946;minecraft:magma_cream;1
minecraft:brown_mushroom;r_1947;-1
minecraft:spider_eye;r_1947;-1
minecraft:sugar;r_1947;-1
r_1947;minecraft:fermented_spider_eye;1
minecraft:iron_ingot;r_1948;-7
r_1948;minecraft:cauldron;1
minecraft:cobblestone;r_1949;-3
minecraft:blaze_rod;r_1949;-1
r_1949;minecraft:brewing_stand;1
minecraft:blackstone;r_1950;-3
minecraft:blaze_rod;r_1950;-1
r_1950;minecraft:brewing_stand;1
minecraft:cobbled_deepslate;r_1951;-3
minecraft:blaze_rod;r_1951;-1
r_1951;minecraft:brewing_stand;1
